Title,Year,Genres,Rating,Runtime,Director,Writer,Actors,Plot,Language,Country
Side Effects,2013,"Thriller, Crime, Drama",6.6,106,Steven Soderbergh,,"Rooney Mara, Jude Law, Catherine Zeta-Jones",A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.,en,US
The Heat,2013,"Action, Comedy, Crime",6.598,117,Paul Feig,Katie Dippold,"Sandra Bullock, Melissa McCarthy, Demián Bichir","Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: buddies.",en,US
Ender's Game,2013,"Science Fiction, Action, Adventure",6.587,114,Gavin Hood,,"Asa Butterfield, Hailee Steinfeld, Harrison Ford","Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",en,US
Out of the Furnace,2013,"Thriller, Drama, Crime",6.565,116,Scott Cooper,,"Christian Bale, Zoe Saldaña, Woody Harrelson","Two brothers live in the economically-depressed Rust Belt, when a cruel twist of fate lands one in prison. His brother is then lured into one of the most violent crime rings in the Northeast.",en,US
2 Guns,2013,"Action, Comedy, Crime",6.54,109,Baltasar Kormákur,,"Denzel Washington, Mark Wahlberg, Paula Patton",A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,en,US
RED 2,2013,"Action, Comedy, Crime, Thriller",6.524,116,Dean Parisot,Jon Hoeber,"Bruce Willis, John Malkovich, Mary-Louise Parker",Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,en,US
Thor: The Dark World,2013,"Action, Adventure, Fantasy",6.518,112,Alan Taylor,,"Chris Hemsworth, Natalie Portman, Tom Hiddleston","Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",en,US
Oculus,2013,Horror,6.5,104,Mike Flanagan,,"Karen Gillan, Brenton Thwaites, Katee Sackhoff",A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,en,US
Epic,2013,"Animation, Adventure, Family, Fantasy",6.5,102,Chris Wedge,,"Colin Farrell, Amanda Seyfried, Christoph Waltz",A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world—and ours.,en,US
Madly Madagascar,2013,"Animation, Comedy, Family",6.5,22,David Soren,David Soren,"Ben Stiller, Chris Rock, David Schwimmer","Your favorite Madagascar pals are back in an all-new adventure! Alex's favorite holiday, Valentine's Day, brings hilarious surprises and excitement for the entire gang. Melman plans a big surprise for Gloria, Marty tries to impress a new friend and everyone wants to get their hands on King Julien's love potion. You'll fall in LOVE with Madly Madagascar!",en,US
Elysium,2013,"Science Fiction, Action, Drama, Thriller",6.5,109,Neill Blomkamp,Neill Blomkamp,"Matt Damon, Jodie Foster, Sharlto Copley","In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes, a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",en,US
Anna,2013,"Thriller, Drama",6.5,99,Jorge Dorado,,"Mark Strong, Taissa Farmiga, Brian Cox","A man with the ability to enter peoples' memories takes on the case of a brilliant, troubled sixteen-year-old girl to determine whether she is a sociopath or a victim of trauma.",en,"FR, ES, US, GB"
Night Train to Lisbon,2013,"Mystery, Romance, Thriller",6.5,111,Bille August,,"Jeremy Irons, Mélanie Laurent, Jack Huston","Raimund Gregorius, having saved a beautiful Portuguese woman from leaping to her death, stumbles upon a mesmerizing book by a Portuguese author, which compels him to suddenly abandon the boring life he has led for years and to embark on an enthralling adventure.  In search of the author, Gregorius acts as detective, pulling together pieces of a puzzle that involves political and emotional intrigue and the highest possible stakes. His voyage is one that transcends time and space, delving into the realms of history, medicine and love, all in search of true meaning to his life.",en,"DE, PT, CH"
White House Down,2013,"Action, Drama, Thriller",6.468,131,Roland Emmerich,James Vanderbilt,"Channing Tatum, Jamie Foxx, Joey King","Capitol Policeman John Cale has just been denied his dream job with the Secret Service protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",en,US
Warm Bodies,2013,"Horror, Comedy, Romance",6.464,97,Jonathan Levine,,"Nicholas Hoult, Teresa Palmer, Lio Tipton","After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",en,US
The Mortal Instruments: City of Bones,2013,"Fantasy, Action, Mystery",6.441,130,Harald Zwart,,"Lily Collins, Jamie Campbell Bower, Robert Sheehan","In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.",en,"CA, GB, US"
Wolf Creek 2,2013,"Horror, Thriller",6.425,106,Greg McLean,Greg McLean,"John Jarratt, Ryan Corr, Ben Gerrard","Lured by the promise of an Australian holiday, backpackers Rutger, Katarina and Paul visit the notorious Wolf Creek Crater.  Their dream Outback adventure soon becomes a horrific reality when they encounter the site's most infamous local, the last man any traveller to the region ever wants to meet—Mick Taylor.  As the backpackers flee, Mick pursues them on an epic white knuckled rampage across hostile wasteland.",en,AU
Charlie Countryman,2013,"Action, Comedy, Drama, Romance, Thriller",6.408,108,Fredrik Bond,Matt Drake,"Shia LaBeouf, Evan Rachel Wood, Mads Mikkelsen","While traveling abroad, a guy falls for a Romanian beauty whose unreachable heart has its origins in her violent, charismatic ex.",en,"RO, US"
Last Vegas,2013,Comedy,6.406,105,Jon Turteltaub,,"Robert De Niro, Morgan Freeman, Michael Douglas","Aging pals Billy, Paddy, Archie, and Sam have been best friends since childhood. When Billy finally proposes to his much-younger girlfriend, all four friends go to Las Vegas to celebrate the end of Billy's longtime bachelorhood and relive their glory days. However, the four quickly realize that the intervening decades have changed Sin City and tested their friendship in ways they had not imagined.",en,US
Kick-Ass 2,2013,"Action, Adventure, Crime",6.402,103,Jeff Wadlow,,"Aaron Taylor-Johnson, Chloë Grace Moretz, Christopher Mintz-Plasse","After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",en,"JP, GB, US"
Cloudy with a Chance of Meatballs 2,2013,"Animation, Family, Comedy",6.4,95,Kris Pearn,,"Bill Hader, Anna Faris, James Caan","After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",en,US
Olympus Has Fallen,2013,"Action, Thriller",6.4,120,Antoine Fuqua,Creighton Rothenberger,"Gerard Butler, Aaron Eckhart, Finley Jacobsen","When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",en,US
The Family,2013,"Crime, Comedy, Action",6.36,111,Luc Besson,,"Robert De Niro, Michelle Pfeiffer, Tommy Lee Jones","After ratting out his Mafia cohorts, Giovanni Manzoni and his family enter the Witness Protection Program and relocate to a sleepy town in France. Despite the best efforts of their handler to keep them in line, Giovanni (now called Fred Blake), his wife and children can't help but resort to doing things the ""family"" way. However, their dependence on such old habits places everyone in danger from vengeful mobsters.",en,US
The Immigrant,2013,"Drama, Romance",6.323,117,James Gray,James Gray,"Marion Cotillard, Joaquin Phoenix, Jeremy Renner",1921 New York. An immigrant woman is tricked into a life of burlesque and vaudeville until a dazzling magician tries to save her and reunite her with her sister who is being held in the confines of Ellis Island.,en,US
John Dies at the End,2013,"Horror, Comedy",6.313,99,Don Coscarelli,Don Coscarelli,"Chase Williamson, Rob Mayes, Doug Jones","A new drug promises out-of-body experiences, but users are coming back changed forever, and an otherworldly invasion of Earth is underway.",en,US
Dark Skies,2013,"Science Fiction, Thriller, Horror",6.305,97,Scott Stewart,Scott Stewart,"Keri Russell, Josh Hamilton, Dakota Goyo","From the producers of Paranormal Activity, Insidious, and Sinister comes Dark Skies: a supernatural thriller that follows a young family living in the suburbs. As husband and wife Daniel and Lacey Barret witness an escalating series of disturbing events involving their family, their safe and peaceful home quickly unravels. When it becomes clear that the Barret family is being targeted by an unimaginably terrifying and deadly force, Daniel and Lacey take matters in their own hands to solve the mystery of what is after their family.",en,US
Mama,2013,Horror,6.3,100,Andy Muschietti,,"Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier","Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night.",en,"CA, US"
Riddick,2013,"Science Fiction, Action, Thriller",6.3,119,David Twohy,David Twohy,"Vin Diesel, Matt Nable, Katee Sackhoff","Betrayed by his own kind and left for dead on a desolate planet, Riddick fights for survival against alien predators and becomes more powerful and dangerous than ever before. Soon bounty hunters from throughout the galaxy descend on Riddick only to find themselves pawns in his greater scheme for revenge. With his enemies right where he wants them, Riddick unleashes a vicious attack of vengeance before returning to his home planet of Furya to save it from destruction.",en,"CA, US"
American Mary,2013,"Horror, Thriller",6.3,102,Jen Soska,Sylvia Soska,"Katharine Isabelle, Julia Maxwell, Antonio Cupo",A young medical student struggling to pay tuition is drawn into the shady world of underground body-modification.,en,CA
Byzantium,2013,"Drama, Fantasy, Thriller",6.3,118,Neil Jordan,,"Gemma Arterton, Saoirse Ronan, Sam Riley","Residents of a coastal town learn, with deadly consequences, the secret shared by the two mysterious women who have sought refuge at a local resort.",en,"IE, GB"
I Spit on Your Grave 2,2013,"Thriller, Horror, Crime",6.3,100,Steven R. Monroe,Thomas Fenton,"Jemma Dallender, Joe Absolom, Aleksandar Aleksiev","Broke, and in desperate need to update her portfolio, New York City model Katie calls a number from a tear-off flyer offering free photos. But this innocent attempt quickly turns into an unthinkable kidnapping nightmare where she's ripped away from everyone and everything she knows.",en,"BG, US"
Pain & Gain,2013,"Action, Crime, Comedy, Drama, Mystery",6.3,130,Michael Bay,,"Mark Wahlberg, Dwayne Johnson, Anthony Mackie","Daniel Lugo, manager of the Sun Gym in 1990s Miami, decides that there is only one way to achieve his version of the American dream: extortion. To achieve his goal, he recruits musclemen Paul and Adrian as accomplices. After several failed attempts, they abduct rich businessman Victor Kershaw and convince him to sign over all his assets to them. But when Kershaw makes it out alive, authorities are reluctant to believe his story.",en,US
The Purge,2013,"Science Fiction, Horror, Thriller",6.3,86,James DeMonaco,James DeMonaco,"Ethan Hawke, Lena Headey, Max Burkholder","Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.",en,"FR, US"
The Host,2013,"Action, Adventure, Science Fiction",6.3,125,Andrew Niccol,,"Saoirse Ronan, Diane Kruger, Max Irons","A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, ""Wanda"" (as she comes to be called) forms a bond with her host and sets out to aid other free humans.",en,US
The Trials of Cate McCall,2013,Drama,6.3,89,Karen Moncrieff,Karen Moncrieff,"Kate Beckinsale, Nick Nolte, James Cromwell","In order to be reinstated to the bar and recover custody of her daughter, a hotshot lawyer, now in recovery and on probation, must take on the appeal of a woman wrongfully convicted of murder.",en,US
The Frozen Ground,2013,"Thriller, Crime",6.282,105,Scott Walker,Scott Walker,"Nicolas Cage, Vanessa Hudgens, John Cusack",An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.,en,US
Europa Report,2013,"Science Fiction, Thriller",6.272,90,Sebastián Cordero,,"Anamaria Marinca, Michael Nyqvist, Sharlto Copley",A crew of international astronauts are sent on a private mission to Jupiter's fourth moon.,en,US
Turbo,2013,"Animation, Family",6.225,96,David Soren,,"Ryan Reynolds, Paul Giamatti, Michael Peña",The tale of an ordinary garden snail who dreams of winning the Indy 500.,en,US
V/H/S/2,2013,"Horror, Thriller",6.212,96,Adam Wingard,Simon Barrett,"Lawrence Michael Levine, Kelsy Abbott, L.C. Holt","Inside a darkened house looms a column of TVs littered with VHS tapes, a pagan shrine to forgotten analog gods. The screens crackle and pop endlessly with monochrome vistas of static white noise permeating the brain and fogging concentration. But you must fight the urge to relax: this is no mere movie night. Those obsolete spools contain more than just magnetic tape. They are imprinted with the very soul of evil.",en,US
The Hangover Part III,2013,Comedy,6.211,100,Todd Phillips,Todd Phillips,"Bradley Cooper, Ed Helms, Zach Galifianakis","This time, there's no wedding. No bachelor party. What could go wrong, right? But when the Wolfpack hits the road, all bets are off.",en,US
Walking with Dinosaurs,2013,"Animation, Family, Adventure",6.2,87,Neil Nightingale,John Collee,"Justin Long, John Leguizamo, Tiya Sircar","In a time when dinosaurs rule the Earth, the smallest dinosaur of the herd, a playful Pachyrhinosaurus named Patchi, embarks on the biggest adventure of his life. As he tries to find his place in a spectacular world filled with fun-loving friends and a few dangerous foes, Patchi will discover the courage he needs to become the leader of the herd and a hero for the ages.",en,"AU, US, GB"
This Is the End,2013,"Action, Comedy",6.2,106,Seth Rogen,,"James Franco, Jonah Hill, Seth Rogen","While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",en,US
Delivery Man,2013,Comedy,6.2,105,Ken Scott,,"Vince Vaughn, Cobie Smulders, Chris Pratt",An affable underachiever finds out he's fathered 533 children through anonymous donations to a fertility clinic 20 years ago. Now he must decide whether or not to come forward when 142 of them file a lawsuit to reveal his identity.,en,US
47 Ronin,2013,"Drama, Action, Fantasy",6.187,119,Carl Rinsch,,"Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki","Kai—an outcast—joins Oishi, the leader of 47 outcast samurai.  Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind.  To restore honour to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors.",en,US
Hummingbird,2013,"Action, Thriller",6.166,100,Steven Knight,,"Jason Statham, Agata Buzek, Vicky McClure","Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",en,"GB, US"
The Art of the Steal,2013,"Comedy, Crime",6.164,90,Jonathan Sobol,,"Kurt Russell, Matt Dillon, Jay Baruchel","Crunch Calhoun, a third-rate motorcycle daredevil and part-time art thief, teams up with his snaky brother to steal one of the most valuable books in the world. But it's not just about the book for Crunch — he's keen to rewrite some chapters of his own past as well.",en,"CA, US"
Dead Man Down,2013,"Thriller, Action, Crime, Drama",6.157,118,Niels Arden Oplev,,"Colin Farrell, Noomi Rapace, Terrence Howard","In New York City, a crime lord's right-hand man is seduced by a woman seeking retribution.",en,US
Jobs,2013,"Drama, History",6.125,129,Joshua Michael Stern,Matt Whiteley,"Ashton Kutcher, Josh Gad, Lukas Haas",The story of Steve Jobs' ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century.,en,US
Jackass Presents: Bad Grandpa,2013,Comedy,6.113,92,Jeff Tremaine,,"Johnny Knoxville, Jackson Nicoll, Georgina Cates","86-year-old Irving Zisman is on a journey across America with the most unlikely companion: his 8 year-old grandson, Billy.",en,US
Snitch,2013,"Thriller, Drama, Action",6.109,112,Ric Roman Waugh,,"Dwayne Johnson, Barry Pepper, Susan Sarandon","Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive.",en,US
Blood Ties,2013,"Thriller, Crime, Drama",6.107,128,Guillaume Canet,,"Clive Owen, Billy Crudup, Marion Cotillard","Two brothers, on either side of the law, face off over organized crime in Brooklyn during the 1970s.",en,FR
The Zero Theorem,2013,"Drama, Fantasy, Science Fiction",6.104,107,Terry Gilliam,,"Christoph Waltz, David Thewlis, Mélanie Thierry","A computer hacker's goal to discover the reason for human existence continually finds his work interrupted thanks to the Management; this time, they send a teenager and lusty love interest to distract him.",en,GB
Grudge Match,2013,Comedy,6.1,113,Peter Segal,,"Robert De Niro, Sylvester Stallone, Alan Arkin",A pair of aging boxing rivals are coaxed out of retirement to fight one final bout -- 30 years after their last match.,en,US
The Last Stand,2013,"Action, Crime, Thriller",6.1,107,Kim Jee-woon,Jeffrey Nachmanoff,"Arnold Schwarzenegger, Johnny Knoxville, Jaimie Alexander","Ray Owens is sheriff of the quiet US border town of Sommerton Junction after leaving the LAPD following a bungled operation. Following his escape from the FBI, a notorious drug baron, his gang, and a hostage are heading toward Sommerton Junction where the police are preparing to make a last stand to intercept them before they cross the border. Owens is reluctant to become involved but ultimately joins in with the law enforcement efforts",en,US
Haunter,2013,"Horror, Mystery, Thriller",6.1,97,Vincenzo Natali,Brian King,"Abigail Breslin, Stephen McHattie, David Hewlett",A teenager is stuck in a time loop that is not quite the same each time. She must uncover the truth but her actions have consequences for herself and others.,en,"CA, US"
Palo Alto,2013,Drama,6.1,100,Gia Coppola,,"Emma Roberts, Jack Kilmer, Nat Wolff",A lack of parental guidance encourages teens in an affluent California town to rebel with substance abuse and casual sex.,en,US
In Secret,2013,"Drama, Thriller, Crime, Romance",6.1,101,Charlie Stratton,,"Elizabeth Olsen, Tom Felton, Jessica Lange","In 1860s Paris, a young woman, Therese, is trapped in a loveless marriage to the sickly Camille by her domineering aunt, Madame Raquin. She spends her days behind the counter of a small shop and her evenings watching Madame play dominos with an eclectic group. After she meets her husband’s alluring friend, Laurent, she embarks on an illicit affair that leads to tragic consequences. Based on Emile Zola’s novel, Thérèse Raquin.",en,US
Man of Tai Chi,2013,"Action, Drama",6.1,106,Keanu Reeves,Michael G. Cooney,"Tiger Chen Hu, Keanu Reeves, Karen Mok Man-Wai","In Beijing, a young martial artist's skill places him in position to experience opportunities and sacrifices.",en,"CN, US, HK"
The Lone Ranger,2013,"Action, Adventure, Western",6.1,149,Gore Verbinski,,"Johnny Depp, Armie Hammer, Tom Wilkinson","The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",en,US
Hansel & Gretel: Witch Hunters,2013,"Fantasy, Horror, Action",6.1,88,Tommy Wirkola,Tommy Wirkola,"Jeremy Renner, Gemma Arterton, Famke Janssen","After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",en,BR
Grown Ups 2,2013,Comedy,6.1,101,Dennis Dugan,Tim Herlihy,"Adam Sandler, Kevin James, Chris Rock","Lenny has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises—the last day of school.",en,US
Anchorman 2: The Legend Continues,2013,Comedy,6.1,119,Adam McKay,,"Will Ferrell, Steve Carell, Paul Rudd","With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm.",en,US
Sweetwater,2013,"Western, Thriller",6.06,96,Logan Miller,,"January Jones, Jason Isaacs, Ed Harris","In the late 1800s, a fanatical religious leader, a renegade Sheriff, and a former prostitute collide in a blood triangle on the rugged plains of the New Mexico Territory.",en,US
Percy Jackson: Sea of Monsters,2013,"Adventure, Family, Fantasy",6.028,106,Thor Freudenthal,,"Logan Lerman, Brandon T. Jackson, Alexandra Daddario","In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.",en,US
Lovelace,2013,Drama,6.02,92,Rob Epstein,Andy Bellin,"Amanda Seyfried, Sharon Stone, Robert Patrick","Story of Linda Lovelace, who is used and abused by the porn industry at the behest of her coercive husband, before taking control of her life.",en,US
Don Jon,2013,"Romance, Comedy, Drama",6.013,90,Joseph Gordon-Levitt,Joseph Gordon-Levitt,"Joseph Gordon-Levitt, Scarlett Johansson, Julianne Moore","A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",en,US
Beautiful Creatures,2013,"Fantasy, Drama, Romance",6.0,124,Richard LaGravenese,,"Alden Ehrenreich, Alice Englert, Jeremy Irons","Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever.",en,US
The Fifth Estate,2013,"Drama, Thriller",6.0,128,Bill Condon,,"Benedict Cumberbatch, Daniel Brühl, Anthony Mackie","A look at the relationship between WikiLeaks founder Julian Assange and his early supporter and eventual colleague Daniel Domscheit-Berg, and how the website's growth and influence led to an irreparable rift between the two friends.",en,US
I'm in Love with a Church Girl,2013,"Drama, Romance",6.0,118,Steve Race,Galley Molina,"Ja Rule, Adrienne Bailon-Houghton, Stephen Baldwin","Miles Montego has it all - cars, boats, good looks, mansion, money, women, but more importantly, he has a past.",en,US
Carrie,2013,"Drama, Horror",6.0,100,Kimberly Peirce,,"Chloë Grace Moretz, Julianne Moore, Gabriella Wilde","A contemporary take on the horror classic about an awkward, telekinetic teenage girl, whose lonely life is dominated by relentless bullying at school and an oppressive religious fanatic mother at home. When her tormentors pull a humiliating prank at the senior prom, she unleashes a horrifying chaos on everyone, leaving nothing but destruction in her wake.",en,US
Would You Rather,2013,"Thriller, Horror",5.965,93,David Guy Levy,,"Brittany Snow, Jeffrey Combs, Jonny Coyne","Desperate to help her ailing brother, a young woman agrees to compete in a deadly game of ""Would You Rather"" hosted by a sadistic aristocrat.",en,US
The Sacrament,2013,"Horror, Thriller",5.962,99,Ti West,Ti West,"Joe Swanberg, AJ Bowen, Kentucker Audley","Two journalists set out to document their friend's journey to reunite with his estranged sister. They track her to an undisclosed location where they are welcomed into the remote world of ""Eden Parish,"" a self-sustained rural utopia composed of nearly two hundred members and overseen by a mysterious leader known only as ""Father."" It quickly becomes evident to the newcomers that this paradise may not be as it seems. Eden Parish harbors a twisted secret. What started as just another documentary shoot soon becomes a fight for survival.",en,US
Open Grave,2013,"Horror, Thriller, Mystery",5.959,102,Gonzalo López-Gallego,Eddie Borey,"Sharlto Copley, Joseph Morgan, Thomas Kretschmann","A man awakes-- without memory -- in a pit full of bodies and must figure out if the people who rescued him are the killers, or if he is the murderer.",en,US
Broken City,2013,"Thriller, Crime, Drama",5.9,109,Allen Hughes,Brian Tucker,"Mark Wahlberg, Russell Crowe, Catherine Zeta-Jones","In a broken city rife with injustice, ex-cop Billy Taggart seeks redemption and revenge after being double-crossed and then framed by its most powerful figure, the mayor. Billy's relentless pursuit of justice, matched only by his streetwise toughness, makes him an unstoppable force - and the mayor's worst nightmare.",en,US
The Dyatlov Pass Incident,2013,"Thriller, Mystery",5.9,100,Renny Harlin,Vikram Weet,"Holly Goss, Matt Stokoe, Luke Albright","In February of 1959, nine Russian hikers ventured into a remote area of the Ural Mountains. Two weeks later, all of them were found dead. What happened is a mystery that has baffled investigators and researchers for decades. It has become known as the Dyatlov Pass Incident.  When five ambitious American college students are issued a grant to return to the site of the original events, they gear up with the belief that they can uncover and document the truth of what happened to the supposedly experienced hikers. But what they find is more shocking than anything they could have imagined. Retracing the steps of the Russians' ill-fated journey, the students are plagued by strange and increasingly terrifying phenomena that suggest that in spite of the desolate surroundings, they are not alone. The forces at work in the Dyatlov Pass Incident have been waiting for them.",en,"US, GB"
Oz the Great and Powerful,2013,"Fantasy, Adventure, Family",5.9,130,Sam Raimi,,"James Franco, Mila Kunis, Rachel Weisz","Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",en,US
Identity Thief,2013,"Comedy, Crime",5.9,111,Seth Gordon,,"Jason Bateman, Melissa McCarthy, Jon Favreau","When a mild-mannered businessman learns his identity has been stolen, he hits the road in an attempt to foil the thief -- a trip that puts him in the path of a deceptively harmless-looking woman.",en,US
Assault on Wall Street,2013,"Drama, Thriller, Action",5.9,99,Uwe Boll,Uwe Boll,"Dominic Purcell, Erin Karpluk, Edward Furlong","Jim is an average New Yorker living a peaceful life with a well paying job and a loving family. Suddenly, everything changes when the economy crashes causing Jim to lose everything. Filled with anger and rage, Jim snaps and goes to extreme lengths to seek revenge for the life taken from him.",en,"CA, US"
Oldboy,2013,"Drama, Thriller, Mystery, Action",5.9,104,Spike Lee,,"Josh Brolin, Elizabeth Olsen, Sharlto Copley",A man has only three and a half days and limited resources to discover why he was imprisoned in a nondescript room for 20 years without any explanation.,en,US
Planes,2013,"Animation, Family, Adventure, Comedy",5.9,91,Klay Hall,,"Dane Cook, Carlos Alazraqui, Val Kilmer","Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",en,US
Curse of Chucky,2013,"Horror, Thriller",5.9,97,Don Mancini,Don Mancini,"Fiona Dourif, Brad Dourif, Danielle Bisutti","After her mother's mysterious death, Nica begins to suspect that the talking, red-haired doll her visiting niece has been playing with may be the key to the mounting bloodshed and chaos.",en,US
The Machine,2013,"Science Fiction, Thriller",5.9,92,Caradog W. James,Caradog W. James,"Caity Lotz, Toby Stephens, Denis Lawson","Already deep into a second Cold War, Britain’s Ministry of Defense seeks a game-changing weapon. Programmer Vincent McCarthy unwittingly provides an answer in The Machine, a super-strong human cyborg. When a programming bug causes the prototype to decimate his lab, McCarthy takes his obsessive efforts underground, far away from inquisitive eyes.",en,"GB, US"
A Haunted House,2013,"Comedy, Horror",5.9,86,Michael Tiddes,Marlon Wayans,"Marlon Wayans, Essence Atkins, Nick Swardson","Malcolm and Kisha move into their dream home, but soon learn a demon also resides there. When Kisha becomes possessed, Malcolm - determined to keep his sex life on track - turns to a priest, a psychic, and a team of ghost-busters for help in this spoof of all the ""found-footage/documentary style"" films released in recent years.",en,US
Free Birds,2013,"Animation, Comedy, Family",5.878,91,Jimmy Hayward,,"Owen Wilson, Woody Harrelson, Amy Poehler",Two turkeys from opposite sides of the tracks must put aside their differences and team up to travel back in time to change the course of history—and get turkey off the holiday menu for good.,en,US
