Title,Year,Genres,Rating,Popularity,Runtime,Director,Writer,Actors,Keywords,Plot,Ratings Amount,Language,Country
The Upside,2019,"Comedy, Drama",7.1,9.037,126,Neil Burger,,"Kevin Hart, Bryan Cranston, Nicole Kidman","based on true story, remake, class differences, caregiver, man in wheelchair, interracial friendship, social differences, rich man, quadriplegia, male nurse, handicapped, disabled person, feel good","Phillip is a wealthy quadriplegic who needs a caretaker to help him with his day-to-day routine in his New York penthouse. He decides to hire Dell, a struggling parolee who's trying to reconnect with his ex and his young son. Despite coming from two different worlds, an unlikely friendship starts to blossom.",1299,en,US
Batman vs Teenage Mutant Ninja Turtles,2019,"Animation, Action, Science Fiction, Adventure, Comedy, Crime",7.1,7.522,87,Jake Castorena,Marly Halpern-Graser,"Troy Baker, Eric Bauza, Darren Criss","cartoon, based on comic, aftercreditsstinger","Batman, Batgirl, and Robin forge an alliance with the Teenage Mutant Ninja Turtles to fight against the Turtles' sworn enemy, The Shredder, who has apparently teamed up with Ra's Al Ghul and The League of Assassins.",502,en,US
"PAW Patrol: Ready, Race, Rescue!",2019,"Animation, Family",7.1,7.371,44,,Steven Sullivan,"Lukas Engel, Julius Cho, Anya Cooke",,"It’s the Adventure Bay 500! The pups have built an awesome race track and are ready to be the pit crew for their race hero, The Whoosh! But when the legendary racer is unable to drive in the championship race, he calls on his biggest fan-pup Marshall to take the wheel and race in his place! Marshall has to overcome his lack of confidence and his dastardly competition, The Cheetah, to fulfill his dream of becoming the fastest race-pup ever!",142,en,US
Downton Abbey,2019,"Drama, Romance, History",7.1,7.361,122,Michael Engler,,"Hugh Bonneville, Laura Carmichael, Jim Carter","yorkshire, period drama, upstairs downstairs, 1920s, based on tv series","The beloved Crawleys and their intrepid staff prepare for the most important moment of their lives. A royal visit from the King and Queen of England will unleash scandal, romance and intrigue that will leave the future of Downton hanging in the balance.",1148,en,GB
Midway,2019,"Action, War, History",7.1,9.692,138,Roland Emmerich,,"Ed Skrein, Patrick Wilson, Woody Harrelson","world war ii, u.s. navy, based on true story, battle of midway, pacific war, historical fiction, pacific theater, naval warfare, 1940s","The story of the Battle of Midway, and the leaders and soldiers who used their instincts, fortitude and bravery to overcome massive odds.",2516,en,"CA, CN, US"
Game of Thrones: The Last Watch,2019,Documentary,7.1,7.291,115,Jeanie Finlay,,"Lena Headey, Emilia Clarke, Kit Harington","behind the scenes, filmmaking, making of, documentary filmmaking, creative process, teamwork, content creators","For a year, acclaimed British filmmaker Jeanie Finlay was embedded on the set of the hit HBO series “Game of Thrones,” chronicling the creation of the show’s most ambitious and complicated season.  Debuting one week after the series 8 finale, GAME OF THRONES: THE LAST WATCH delves deep into the mud and blood to reveal the tears and triumphs involved in the challenge of bringing the fantasy world of Westeros to life in the very real studios, fields and car-parks of Northern Ireland.  Made with unprecedented access, GAME OF THRONES: THE LAST WATCH is an up-close and personal portrait from the trenches of production, following the crew and the cast as they contend with extreme weather, punishing deadlines and an ever-excited fandom hungry for spoilers.  Much more than a “making of” documentary, this is a funny, heartbreaking story, told with wit and intimacy, about the bittersweet pleasures of what it means to create a world – and then have to say goodbye to it.",326,en,"US, GB"
Aladdin,2019,"Adventure, Fantasy, Romance, Family",7.1,21.766,127,Guy Ritchie,,"Will Smith, Mena Massoud, Naomi Scott","hero, hustler, palace, sultan, flying carpet, musical, rags to riches, romance, monkey, family, first love, based on myths, legends or folklore, genie, arabian nights, live action and animation, live action remake, hilarious, familiar",A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,10142,en,US
"Extremely Wicked, Shockingly Evil and Vile",2019,"Drama, Crime",7.009,7.711,111,Joe Berlinger,Michael Werwie,"Zac Efron, Lily Collins, Kaya Scodelario","prison, based on novel or book, biography, based on true story, cincinnati, serial killer","A chronicle of the crimes of Ted Bundy, from the perspective of his longtime girlfriend, Elizabeth Kloepfer, who refused to believe the truth about him for years.",3371,en,US
Booksmart,2019,Comedy,7.0,8.081,102,Olivia Wilde,Sarah Haskins,"Kaitlyn Dever, Beanie Feldstein, Jessica Williams","high school, coming of age, house party, buddy, high school student, lgbt, woman director, sisterhood, generation z, teenager","Two academic teenage superstars realize, on the eve of their high school graduation, that they should have worked less and played more. Determined to never fall short of their peers, the girls set out on a mission to cram four years of fun into one night.",2652,en,US
Dolemite Is My Name,2019,"Drama, Comedy, History",7.0,7.319,118,Craig Brewer,Larry Karaszewski,"Eddie Murphy, Wesley Snipes, Da'Vine Joy Randolph","1970s, comedian, biography, based on true story, blaxploitation cinema, filmmaking, movie industry, complex, bold","The story of Rudy Ray Moore, who created the iconic big screen pimp character Dolemite in the 1970s.",1182,en,US
Ready or Not,2019,"Horror, Comedy",7.0,14.602,95,Matt Bettinelli-Olpin,Guy Busick,"Samara Weaving, Adam Brody, Mark O'Brien","escape, ritual, marriage, satanism, games, gore, pact with the devil, wealth, murder, wedding, exploding body, wedding dress, satanic cult, ironic, death game, absurd, frightened, horrified",A young bride's wedding night turns into her worst nightmare when her ridiculously rich in-laws force her to play a gruesome game of hide-in-seek.,4688,en,"CA, US"
Shazam!,2019,"Action, Comedy, Fantasy",7.0,15.313,132,David F. Sandberg,,"Zachary Levi, Mark Strong, Asher Angel","philadelphia, pennsylvania, magic, secret identity, superhero, based on comic, wizard, superhuman strength, aftercreditsstinger, duringcreditsstinger, christmas, dc extended universe (dceu), flossing",A boy is given the ability to become an adult superhero in times of need with a single magic word.,9631,en,US
Reign of the Supermen,2019,"Science Fiction, Animation, Action, Adventure, Fantasy",7.0,7.885,87,Sam Liu,Tim Sheridan,"Jerry O'Connell, Rebecca Romijn, Rainn Wilson","superhero, resurrection, based on comic, cloning, legacy, супермен, dc animated movie universe","In the wake of The Death of Supermen, the world is still mourning the loss of the Man of Steel following his fatal battle with the monster Doomsday. However, no sooner as his body been laid to rest than do four new bearers of the Superman shield come forward to take on the mantle. The Last Son of Krypton, Superboy, Steel, and the Cyborg Superman all attempt to fill the vacuum left by the world's greatest champion. Meanwhile, Superman's death has also signaled to the universe that Earth is vulnerable. Can these new Supermen and the rest of the heroes prove them wrong?",638,en,US
I See You,2019,"Horror, Thriller, Mystery",7.0,7.826,98,Adam Randall,Devon Graye,"Helen Hunt, Jon Tenney, Owen Teague","small town, husband wife relationship, kidnapping, detective, investigation, twist, forest, dysfunctional family, murder, disappearance, serial killer, home invasion, search party, plot twist, phrogging","When a 10-year-old boy goes missing, lead investigator Greg Harper struggles to balance the pressure of the investigation and troubles with his wife, Jackie. Facing a recent affair, great strain is put on the family that slowly gnaws away at Jackie's grip on reality. But after a malicious presence manifests itself in their home and puts their son, Connor, in mortal danger, the cold, hard truth about evil in the Harper household is finally uncovered.",1480,en,US
The Secret Life of Pets 2,2019,"Adventure, Animation, Comedy, Family",7.0,14.402,86,Chris Renaud,Brian Lynch,"Patton Oswalt, Kevin Hart, Eric Stonestreet","new york city, friendship, villain, sequel, dog, talking animal, illumination","Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.",3095,en,US
Scooby-Doo! Return to Zombie Island,2019,"Fantasy, Animation, Family, Adventure, Comedy, Mystery, Horror",6.982,7.486,80,Cecilia Aranovich,Jeremy Adams,"Frank Welker, Grey DeLisle, Matthew Lillard","cartoon, talking dog, zombie, cartoon dog","Scooby-Doo and his pals win an all-expense paid vacation and embark on a trip of a lifetime to a tropical paradise. Their destination however, turns out to be Zombie Island. As soon as they arrive, they realize the place looks strangely familiar and is reminiscent of a trip they took years ago, in which they became wrapped up in a mystery involving zombies. The gang soon learns that their trip to paradise comes with a price when the zombies re-emerge and attack their hotel. Will Scooby-Doo and the Mystery Inc. gang finally solve the mystery behind Zombie Island?",928,en,US
A Beautiful Day in the Neighborhood,2019,"Drama, History",6.966,8.348,109,Marielle Heller,,"Matthew Rhys, Tom Hanks, Chris Cooper","friendship, male friendship, based on true story, kindness, estranged father, investigative journalism, 1990s, semi-biographical, hand puppet, based on magazine, newspaper or article, television journalist, tv show, television star, television host","An award-winning cynical journalist, Lloyd Vogel, begrudgingly accepts an assignment to write an Esquire profile piece on the beloved television icon Fred Rogers. After his encounter with Rogers, Vogel's perspective on life is transformed.",1632,en,US
Us,2019,"Horror, Thriller",6.964,10.506,116,Jordan Peele,Jordan Peele,"Lupita Nyong'o, Winston Duke, Elisabeth Moss","mask, boardwalk, murder, psychological thriller, fear, family vacation, home invasion, amusement park, doppelgänger, santa cruz, california, 1980s, duality","Husband and wife Gabe and Adelaide Wilson take their kids to their beach house expecting to unplug and unwind with friends. But as night descends, their serenity turns to tension and chaos when some shocking visitors arrive uninvited.",7432,en,US
El Camino: A Breaking Bad Movie,2019,"Crime, Drama, Thriller",6.96,14.763,123,Vince Gilligan,Vince Gilligan,"Aaron Paul, Jesse Plemons, Charles Baker","new mexico, drugs, meth lab, albuquerque, new mexico, crystal meth, based on tv series, methamphetamine","In the wake of his dramatic escape from captivity, Jesse Pinkman must come to terms with his past in order to forge some kind of future.",4982,en,US
Tolkien,2019,"War, Drama, Romance",6.95,7.44,112,Dome Karukoski,,"Nicholas Hoult, Lily Collins, Colm Meaney","world war i, male friendship, biography, based on true story, coming of age, mentor protégé relationship, boys' school, troubled relationship, oxford university, birmingham, boys club, edwardian england, 1900s","England, early 20th century. The future writer and philologist John Ronald Reuel Tolkien (1892-1973) and three of his schoolmates create a strong bond between them as they share the same passion for literature and art, a true fellowship that strengthens as they grow up, but the outbreak of World War I threatens to shatter it.",1432,en,US
A Shaun the Sheep Movie: Farmageddon,2019,"Family, Animation, Adventure, Comedy",6.934,8.189,87,Will Becher,Mark Burton,"Justin Fletcher, John Sparkes, Amalia Vitale","sheep, sequel, stop motion, aftercreditsstinger, claymation, sheep farm, plasticine","When an alien with amazing powers crash-lands near Mossy Bottom Farm, Shaun the Sheep goes on a mission to shepherd the intergalactic visitor home before a sinister organization can capture her.",528,en,"BE, FR, GB"
Fast & Furious Presents: Hobbs & Shaw,2019,"Action, Adventure, Comedy",6.9,28.951,137,David Leitch,,"Dwayne Johnson, Jason Statham, Idris Elba","london, england, biological weapon, secret organization, family clan, spin off, family reunion, buddy comedy, samoa, aftercreditsstinger, duringcreditsstinger, buddy movie, mother son relationship, father daughter relationship, brother sister relationship","Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",7288,en,US
Fighting with My Family,2019,Comedy,6.9,7.854,108,Stephen Merchant,Stephen Merchant,"Florence Pugh, Lena Headey, Nick Frost","england, sports, wrestling, biography, based on true story, family drama, family, norfolk","Born into a tight-knit wrestling family, Paige and her brother Zak are ecstatic when they get the once-in-a-lifetime opportunity to try out for the WWE. But when only Paige earns a spot in the competitive training program, she must leave her loved ones behind and face this new cutthroat world alone. Paige's journey pushes her to dig deep and ultimately prove to the world that what makes her different is the very thing that can make her a star.",1728,en,"US, GB"
Good Boys,2019,Comedy,6.9,8.051,89,Gene Stupnitsky,Gene Stupnitsky,"Jacob Tremblay, Keith L. Williams, Brady Noon","drone, best friend, first kiss, sex toy, tween, generation z, child protagonist, spin the bottle, playful",A group of young boys on the cusp of becoming teenagers embark on an epic quest to fix their broken drone before their parents get home.,1864,en,US
Wonder Woman: Bloodlines,2019,"Science Fiction, Animation",6.9,7.762,83,Justin Copeland,Mairghread Scott,"Rosario Dawson, Jeffrey Donovan, Marie Avgeropoulos","superhero, adult animation, dc animated movie universe","Witness the legendary origin of renowned Justice League member Wonder Woman as she fights for good with her sword and magic lasso. Equally strong in body, heart and will, she makes it her mission to help a troubled young girl enlisted by a deadly organization known as Villainy, Inc., whose criminal members have their sights set on invading Themyscira, Wonder Woman’s paradise home. The battle will be epic, because if there's one thing an Amazon knows, it’s war!",480,en,US
Trial by Fire,2019,"Drama, Crime",6.9,11.441,127,Edward Zwick,,"Jack O'Connell, Laura Dern, Emily Meade","falsely accused, texas, biography, based on true story, trial, arson, based on magazine, newspaper or article, death of a child","The tragic and controversial story of Cameron Todd Willingham, who was executed in Texas for killing his three children after scientific evidence and expert testimony that bolstered his claims of innocence were suppressed.",215,en,US
Little,2019,"Comedy, Fantasy, Romance",6.9,7.589,108,Tina Gordon,,"Regina Hall, Issa Rae, Marsai Martin","friendship, dreams, business woman, bullying, personal assistant, life lessons, body switch, black cinema, business owner, childhood memories, tech-mogul, high-profile client","Jordan Sanders, a take-no-prisoners tech mogul, wakes up one morning in the body of her 13-year-old self right before a do-or-die presentation. Her beleaguered assistant April is the only one in on the secret that her daily tormentor is now trapped in an awkward tween body, just as everything is on the line.",719,en,US
Jumanji: The Next Level,2019,"Adventure, Comedy, Fantasy",6.898,24.832,123,Jake Kasdan,Scott Rosenberg,"Dwayne Johnson, Kevin Hart, Jack Black","magic, animal attack, body-swap, adventurer, superhuman strength, duringcreditsstinger, action hero, trapped in a game","As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",8781,en,US
Don't Let Go,2019,"Science Fiction, Thriller, Mystery, Horror",6.841,7.799,107,Jacob Aaron Estes,,"David Oyelowo, Storm Reid, Mykelti Williamson",,"A detective suffering from a personal loss receives a call from his recently deceased niece. Being able to communicate across time, the two work together to try and stop the crime before it occurs.",390,en,US
It Chapter Two,2019,"Horror, Thriller",6.839,22.931,169,Andy Muschietti,,"James McAvoy, Jessica Chastain, Bill Hader","based on novel or book, clown, carnival, sequel, remake, maine, creature, fear, lgbt, ancient evil, loss of a friend","27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",8847,en,US
Plus One,2019,"Comedy, Romance",6.831,7.662,98,Jeff Chan,Andrew Rhymer,"Maya Erskine, Jack Quaid, Ed Begley Jr.","ex-boyfriend, relationship problems, speech, idealist, fear of commitment, wedding, summer, relationship, drinking, wedding date, best man, college friends, father son relationship, partying, best friends, sister's wedding, comforting, father's wedding, no boundaries",Longtime single friends Ben and Alice agree to be each other's respective plus one at every wedding they're invited to during a busy summer of wedding fever.,355,en,US
Danger Close: The Battle of Long Tan,2019,"War, Action, Drama, History",6.8,7.351,119,Kriv Stenders,,"Travis Fimmel, Luke Bracey, Daniel Webber","vietnam war, based on true story, last stand, 1960s, outnumbered, brothers-in-arms relationship, anzac, historical battle","Vietnam War, 1966. Australia and New Zealand send troops to support the United States and South Vietnamese in their fight against the communist North. Soldiers are very young men, recruits and volunteers who have never been involved in a combat. On August 18th, members of Delta Company will face the true horror of a ruthless battle among the trees of a rubber plantation called Long Tân. They are barely a hundred. The enemy is a human wave ready to destroy them.",325,en,"AU, GB"
Black and Blue,2019,"Action, Crime, Drama, Thriller",6.8,7.557,109,Deon Taylor,Peter A. Dowling,"Naomie Harris, Tyrese Gibson, Frank Grillo","homicide, new orleans, louisiana, lawlessness, betrayal, on the run, witness to murder, detroit, michigan, drug lord, female police officer, rookie cop, army veteran, patrol officer, fight for survival, bodycam footage, distrust of police","A rookie cop inadvertently captures the murder of a young drug dealer on her body cam. After realizing that the murder was committed by corrupt cops, she teams up with the one person from her community who is willing to help her as she tries to escape both the criminals out for revenge and the police who are desperate to destroy the incriminating footage.",872,en,US
Bombshell,2019,Drama,6.8,8.585,109,Jay Roach,Charles Randolph,"Charlize Theron, Margot Robbie, Nicole Kidman","biography, based on true story, sexual harassment, television network, tv news anchor, 2010s, workplace culture",Bombshell is a revealing look inside the most powerful and controversial media empire of all time; and the explosive story of the women who brought down the infamous man who created it.,3011,en,US
Avengement,2019,"Crime, Action",6.8,7.309,88,Jesse V. Johnson,Stu Small,"Scott Adkins, Craig Fairbrass, Thomas Turgoose","prison, martial arts, robbery, hostage, gangster, shotgun, fistfight, prison escape, revenge, brother against brother, frame up, police interrogation, loan shark, brawl, burned face, pub","While on a prison furlough, a lowly criminal evades his guards and returns to his old stomping ground to take revenge on the people who turned him into a cold blooded killer.",502,en,"GB, US"
Captain Marvel,2019,"Action, Adventure, Science Fiction",6.8,20.255,124,Ryan Fleck,,"Brie Larson, Samuel L. Jackson, Ben Mendelsohn","superhero, based on comic, alien invasion, super power, female hero, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), woman director, 1990s, alien technology, introspective, intense, complicated","The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",15886,en,US
The Aeronauts,2019,"Adventure, Drama, Romance",6.8,7.825,100,Tom Harper,,"Eddie Redmayne, Felicity Jones, Tom Courtenay","cloud, hot air balloon, biography, aeronautics, 19th century","In 1862, daredevil balloon pilot Amelia Wren teams up with pioneering meteorologist James Glaisher to advance human knowledge of the weather and fly higher than anyone in history. While breaking records and advancing scientific discovery, their voyage to the very edge of existence helps the unlikely pair find their place in the world they have left far below them. But they face physical and emotional challenges in the thin air, as the ascent becomes a fight for survival.",1112,en,"GB, US"
21 Bridges,2019,"Crime, Action, Drama",6.8,7.648,99,Brian Kirk,,"Chadwick Boseman, Sienna Miller, J.K. Simmons","new york city, hostage, subway, detective, shootout, police officer killed, nypd, one night, neo-noir, manhunt","An embattled NYPD detective, is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy. As the night unfolds, lines become blurred on who he is pursuing, and who is in pursuit of him.",1982,en,US
Jexi,2019,Comedy,6.792,7.748,84,Scott Moore,Scott Moore,"Adam Devine, Alexandra Shipp, Rose Byrne","artificial intelligence (a.i.), san francisco, california, technology, romance, cell phone","Phil's new phone comes with an unexpected feature, Jexi...an A.I. determined to keep him all to herself in a comedy about what can happen when you love your phone more than all else.",1202,en,US
Freaks,2019,Science Fiction,6.75,7.361,105,Zach Lipovsky,Adam B. Stein,"Emile Hirsch, Bruce Dern, Grace Park","mind control, flying, escape, isolation, safe, psychic power, little girl, tears, super power, ice cream truck, invisibility, father daughter relationship, near future, supernatural power, stopped time, grandfather granddaughter relationship, time bubble","Kept locked inside the house by her father, 7-year-old Chloe lives in fear and fascination of the outside world, where Abnormals create a constant threat—or so she believes. When a mysterious stranger offers her a glimpse of what's really happening outside, Chloe soon finds that while the truth isn't so simple, the danger is very real.",1158,en,"CA, US"
Fractured,2019,"Thriller, Drama",6.735,7.683,101,Brad Anderson,Alan B. McElroy,"Sam Worthington, Lily Rabe, Lucy Capri","gas station, hospital, doctor, police officer, alcoholic, accident","Driving cross-country, Ray and his wife and daughter stop at a highway rest area where his daughter falls and breaks her arm. After a frantic rush to the hospital and a clash with the check-in nurse, Ray is finally able to get her to a doctor. While the wife and daughter go downstairs for an MRI, Ray, exhausted, passes out in a chair in the lobby. Upon waking up, they have no record or knowledge of Ray's family ever being checked in.",2597,en,US
Long Shot,2019,"Comedy, Romance",6.731,8.322,125,Jonathan Levine,,"Charlize Theron, Seth Rogen, O'Shea Jackson Jr.","journalist, usa president, tattoo, politics, babysitter, drugs, presidential candidate, speech writer, activist","Journalist Fred Flarsky reunites with his childhood crush, Charlotte Field, now one of the most influential women in the world. As she prepares to make a run for the Presidency, Charlotte hires Fred as her speechwriter — much to the dismay of her trusted advisers.",2707,en,US
The Good Liar,2019,Crime,6.7,7.678,109,Bill Condon,,"Helen Mirren, Ian McKellen, Russell Tovey","based on novel or book, con artist","Career con man Roy sets his sights on his latest mark: recently widowed Betty, worth millions. And he means to take it all. But as the two draw closer, what should have been another simple swindle takes on the ultimate stakes.",1151,en,GB
Glass,2019,"Thriller, Drama, Science Fiction",6.7,18.334,129,M. Night Shyamalan,,"James McAvoy, Bruce Willis, Samuel L. Jackson","philadelphia, pennsylvania, superhero, villain, sequel, psychiatric hospital, comic book shop, super power, mental illness, macabre, multiple personality, mysterious, dissociative identity disorder, surveillance specialist, ominous","In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.",8579,en,US
I Am Mother,2019,"Science Fiction, Thriller",6.7,9.664,114,Grant Sputore,,"Clara Rugaard, Rose Byrne, Hilary Swank","artificial intelligence (a.i.), bunker, post-apocalyptic future, robot, human extinction","A teenage girl is raised underground by a robot ""Mother"", designed to repopulate the earth following an extinction event. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.",2580,en,"AU, US"
Cruel Fixation,2019,Thriller,6.7,8.081,90,Damián Romay,,"Kristina Klebe, Tanner Buchanan, Sebastian Cabanas",,A recent widow is glad when her son finds a new friend. But it soon becomes clear that he's after a different type of companionship. Will their attraction be her undoing? And what secrets is hiding?,43,en,US
Loop,2019,"Animation, Family",6.7,7.393,10,Erica Milsom,Erica Milsom,"Madison Bandy, Christiano ""Chachi"" Delgado, Louis Gonzales","autism, journey, canoeing, pixar sparkshorts","A non-verbal, autistic girl and a chatty boy are partnered on a canoeing trip. To complete their journey across an urban lake, they must both learn how the other experiences the world.",192,en,US
The Song of Names,2019,"Drama, Music",6.7,7.326,114,François Girard,Jeffrey Caine,"Tim Roth, Clive Owen, Catherine McCormack","violin, holocaust (shoah), world war ii, jewish life, child prodigy, violinist, violin player, boy genius, childhood, childhood friends, jewish culture, playing violin, jewish refugee, boyhood friend, concert violinist, vanished man, orthodox jewish, polish, hebrew language, boy playmate, yiddish, mysterious disappearance, jewish neighborhood, jewish death, childhood memories, kaddish, jewish community",A man searching for his childhood best friend — a Polish violin prodigy orphaned in the Holocaust — who vanished decades before on the night of his first public performance.,158,en,"CA, HU, GB, US"
Haunt,2019,"Horror, Thriller",6.7,7.427,93,Bryan Woods,Scott Beck,"Katie Stevens, Will Brittain, Lauryn McClain","mask, halloween, haunted house, illinois, slasher, clown mask","On Halloween, a group of friends encounter an extreme haunted house that promises to feed on their darkest fears. The night turns deadly as they come to the horrifying realisation that some nightmares are real.",1242,en,US
Yesterday,2019,"Comedy, Fantasy, Music, Romance",6.697,8.659,116,Danny Boyle,,"Himesh Patel, Lily James, Sophia Di Martino","musician, pop singer, liverpool, england, music festival, united kingdom, rock concert, alternative reality, moral dilemma, thoughtful, dramatic, cheerful",A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where the group was forgotten.,3963,en,"GB, US"
Godzilla: King of the Monsters,2019,"Science Fiction, Action",6.694,21.958,132,Michael Dougherty,,"Kyle Chandler, Vera Farmiga, Millie Bobby Brown","mexico, boston, massachusetts, giant monster, cryptozoology, eco terrorism, creature feature, rodan, kaiju, aftercreditsstinger, global threat, animal horror, king ghidorah, sunken city, mothra, godzilla","Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.",6257,en,US
The Lego Movie 2: The Second Part,2019,"Action, Adventure, Animation, Comedy, Family",6.665,9.622,107,Mike Mitchell,,"Chris Pratt, Elizabeth Banks, Will Arnett","villain, sequel, based on toy, live action and animation, lego","It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space, wrecking everything faster than they can rebuild.",2240,en,"AU, CA, DK, US"
Night Hunter,2019,"Drama, Thriller",6.633,10.29,95,David Raymond,,"Henry Cavill, Ben Kingsley, Alexandra Daddario","minnesota, vigilante, serial killer, co-workers relationship, tragic past, ex-husband ex-wife relationship, father daughter relationship",A Minnesota police officer crosses paths with a committed and tireless vigilante as he follows the trail of a ruthless predator responsible for several abductions and murders.,930,en,"GB, CA, US"
Stuber,2019,"Action, Comedy",6.631,7.732,93,Michael Dowse,Tripper Clancy,"Dave Bautista, Kumail Nanjiani, Mira Sorvino","love at first sight, buddy cop, poor eyesight, uber, father daughter relationship, toxic masculinity, shared taxi, styx","After crashing his car, a cop who's recovering from eye surgery recruits an Uber driver to help him catch a heroin dealer. The mismatched pair soon find themselves in for a wild day of stakeouts and shootouts as they encounter the city's seedy side.",1314,en,US
Dumbo,2019,"Family, Fantasy, Adventure",6.606,10.814,112,Tim Burton,,"Colin Farrell, Michael Keaton, Danny DeVito","elephant, circus, missouri, remake, live action and animation, 1910s, live action remake, dumbo","A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",4341,en,"US, GB"
Always Be My Maybe,2019,"Romance, Comedy",6.6,7.909,102,Nahnatchka Khan,Michael Golamco,"Ali Wong, Randall Park, Keanu Reeves","new york city, san francisco, california, restaurant owner, widower, childhood friends, chinese american, woman director, reconnect, rekindled romance, childhood sweethearts, asian american","Reunited after 15 years, famous chef Sasha and hometown musician Marcus feel the old sparks of attraction but struggle to adapt to each other's worlds.",1337,en,US
Mermaid Down,2019,"Horror, Fantasy, Mystery, Thriller",6.6,7.322,91,Jeffrey Grellman,Jeffrey Grellman,"Alexandra Bokova, Meggan Kaiser, Burt Culver","asylum, mermaid, mental, alexandrabokova","A mermaid is ripped from the Pacific, her tail is chopped off and she's thrown into a mental home where no one believes she is a mermaid.",284,en,US
Ip Man: Kung Fu Master,2019,"Action, Drama",6.6,8.527,82,Li Liming,Li Liming,"Dennis To Yu-Hang, Yuanli Ruoxin, Tong Xiaohu","martial arts, kung fu",Ip Man’s promising career as a Policeman is ruined after he is framed for murder and targeted by a mob boss’s daughter.,168,en,CN
UglyDolls,2019,"Animation, Music, Family, Comedy",6.6,7.459,88,Kelly Asbury,,"Kelly Clarkson, Janelle Monáe, Blake Shelton","musical, based on toy, self image, imperfection","In the adorably different town of Uglyville, weirdness is celebrated, strangeness is special and beauty is embraced as more than meets the eye. After traveling to the other side of a mountain, Moxy and her UglyDoll friends discover Perfection -- a town where more conventional dolls receive training before entering the real world to find the love of a child.",438,en,"CA, US"
Playing with Fire,2019,"Family, Comedy",6.6,7.525,96,Andy Fickman,,"John Cena, Keegan-Michael Key, John Leguizamo",firefighter,A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.,702,en,US
Dora and the Lost City of Gold,2019,"Adventure, Comedy, Family, Fantasy",6.6,10.948,102,James Bobin,,"Isabela Merced, Jeffrey Wahlberg, Madeleine Madden","peru, museum, fox, based on cartoon, jungle, lost city, quicksand, monkey, lost civilization, live action and animation, teenage protagonist, based on tv series","Dora, a girl who has spent most of her life exploring the jungle with her parents, now must navigate her most dangerous adventure yet: high school. Always the explorer, Dora quickly finds herself leading Boots (her best friend, a monkey), Diego, and a rag tag group of teens on an adventure to save her parents and solve the impossible mystery behind a lost Inca civilization.",1726,en,"AU, US"
Angel Has Fallen,2019,"Action, Thriller",6.591,15.032,122,Ric Roman Waugh,,"Gerard Butler, Morgan Freeman, Jada Pinkett Smith","usa president, sequel, secret service, framed for a crime, terrorist plot, assassination attempt, survivalism, u.s. secret service agent, manhunt, father son relationship, intense, audacious, mean spirited","After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name.",3549,en,US
